Nummer;Text_vorher;NOM;Text_danach;Dateiname;Textsorte;Periode;Sprachraum;Jahr;Jahrzehnt;Periode_dreissig;Erstglied;Lemma;Nicht-native_Basis;Hapax_Legomenon;Simplexbasis;Majuskel;Adj;mit_ADJ;Prep_NOM;Genitiv;NOM_V;Prep;Det;Numerus;Anmerkung;Praefix
9514;, und von dorther das Weitere darueber ergangen. [;Verfahren; gegen die, so dergleichen thun.]        [Achtung ;LEGA_P2_OMD_1723_JurisMilitarisRAW.txt;LEGA;P2;OMD;1723;1725;1710-1740;NA;Verfahren;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;ver
25500;Orte Erwehnung gethan: So wird dadurch derjenigen ;Verfahren;, welche dieselbe an der freyen Lufft haengen im g;SCIE_P2_NoD_1734_BarometerRAW.txt;SCIE;P2;NoD;1734;1735;1710-1740;NA;Verfahren;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
21459;nd damit zufrieden war, ich ietztund solches sein ;Verfahren; wider mich nicht anders, als eine Politique anseh;NARR_P2_OMD_1738_LebensBeschreibungRAW.txt;NARR;P2;OMD;1738;1735;1710-1740;NA;Verfahren;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
14799;eber die Admissibilitaet derselben ein besonderes ;Verfahren; gestattet, noch darueber ein Bescheid gegeben wer;LEGA_P3_OMD_1767_ProcessOrdnungRAW.txt;LEGA;P3;OMD;1767;1765;1740-1770;NA;Verfahren;NEIN;NEIN;NEIN;JA;besonders;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
14740;r der Unzulaessigkeit derer Artickel selbst, kein ;Verfahren; zu gestatten, sondern es sind von dem Richter die;LEGA_P3_OMD_1767_ProcessOrdnungRAW.txt;LEGA;P3;OMD;1767;1765;1740-1770;NA;Verfahren;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
36499;icht geachtet werden sollten, so sehr ein solches ;Verfahren;, das von Linne angezuendete Licht ausloeschen, un;SCIE_P3_WOD_1787_BotanikRAW.txt;SCIE;P3;WOD;1787;1785;1770-1800;NA;Verfahren;NEIN;NEIN;NEIN;JA;solch;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
16210;gar unmöglich gemacht wird, wenn man das gehörige ;Verfahren; dabey beobachtet. Und das Mittel ist allgemein, u;intelligenzblatt_gotha_1790_fin.txt;NEWS;P3;OMD;1790;1795;1770-1800;NA;Verfahren;NEIN;NEIN;NEIN;JA;gehörig;JA;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
17768;ts angesehen, derjenige aber, welcher ein solches ;Vergehen; entdeckte, mit 50. fl. belohnet werden solle.    ;LEGA_P3_WMD_1772_RegimentsVerfassungRAW.txt;LEGA;P3;WMD;1772;1775;1770-1800;NA;Vergehen;NEIN;NEIN;NEIN;JA;solch;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
6752; abgetretten werden/ worüber der Pabst so grosses ;vergnügen; bezeugte/ daß er den Ambassador liebreich umarmte;wochentliche_newe_lindau_1689_fin.txt;NEWS;P1;WOD;1689;1685;1680-1710;NA;Vergnügen;NEIN;NEIN;NEIN;JA;groß;JA;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;ver
3287;rbenen fuernehmen Person Lebens-Geist sein uebles ;Vergnuegen; an der vorhin verschmaeheten Grab-Staete/ durch s;HUMA_P1_OOD_1690_ProteusRAW.txt;HUMA;P1;OOD;1690;1695;1680-1710;NA;Vergnügen;NEIN;NEIN;NEIN;JA;übel;JA;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;ver
463;eit. Thya und Ar. Grausame Sternen/ wolt ihr mein ;Vergnuegen; entfernen/ so raubt mir das Leben/ das ihr mir ge;DRAM_P1_NoD_1699_EuridiceRAW.txt;DRAM;P1;NoD;1699;1695;1680-1710;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
586;t. Ich bin vergnuegt mit allen/ was dein und mein ;Vergnuegen; hat zum Ziel. Thya. Wol! so erwart' ich dich/ den;DRAM_P1_NoD_1699_EuridiceRAW.txt;DRAM;P1;NoD;1699;1695;1680-1710;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
19754;/ und nun thut ihr am besten/ wenn ihr daraus ein ;Vergnuegen; macht/ was eine Unmoeglichkeit zu aendern. So mei;NARR_P2_NoD_1706_SatyrischerRomanRAW.txt;NARR;P2;NoD;1706;1705;1680-1710;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
22975;ern/ dass dieser artige Aufzug ihme nicht weniges ;Vergnuegen; braechte/ er wolte wuenschen/ dass er heute von s;NARR_P2_WMD_1716_FleurieRAW.txt;NARR;P2;WMD;1716;1715;1710-1740;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
42470;ern alle Welt an. Er zeiget damit, wie gross sein ;Vergnuegen; sey, dass er hier koente zum Lobe des GOttes sein;SERM_P2_NoD_1730_JubelFesteRAW.txt;SERM;P2;NoD;1730;1735;1710-1740;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
20983;"t gewesen seyn; Jedoch nachdem er bald darauf das ";Vergnuegen; hat meine Mutter ziemlich frisch und munter zu se;NARR_P2_OMD_1731_SeefahrerRAW.txt;NARR;P2;OMD;1731;1735;1710-1740;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
21080; den Buechern und suchte darinnen mein verlohrnes ;Vergnuegen;, welches sich denn nicht selten in selbigen finde;NARR_P2_OMD_1731_SeefahrerRAW.txt;NARR;P2;OMD;1731;1735;1710-1740;NA;Vergnügen;NEIN;NEIN;NEIN;JA;verloren;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
11984; bishero bey einigem Autore gefunden/ dergleichen ;Vergnuegen;/ dass ich darauf beruhen koente. Sondern ich sehe;LEGA_P2_WMD_1733_HeyrathenRAW.txt;LEGA;P2;WMD;1733;1735;1710-1740;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
21665; er ist. Nun entstehet in diesem Leben alle unser ;Vergnuegen;, Freude und Wollust aus dem Erkaenntniss unserer ;NARR_P2_OMD_1738_LebensBeschreibungRAW.txt;NARR;P2;OMD;1738;1735;1710-1740;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;UNKLAR;NA;ver
21644;, wenn die Seele wird erquicket werden? Solte das ;Vergnuegen; des Leibes im Himmel einmahl nicht eben so gross ;NARR_P2_OMD_1738_LebensBeschreibungRAW.txt;NARR;P2;OMD;1738;1735;1710-1740;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;ver
7154;Bericht ertheilen. Jndessen haben wir bereits das ;Vergnügen; gehabt, Unsern König und Herrn ehegestern Nachmit;berlinische_nachrichten_1740_1_fin.txt;NEWS;P2;NoD;1740;1745;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
7720;nreich. Herr Vater, bestehet denn das menschliche ;Vergnuegen; nur im Gelde?       Grobian. Ja, du Galgenvogel, ;DRAM_P2_WMD_1742_BookesbeutelRAW.txt;DRAM;P2;WMD;1742;1745;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;menschlich;JA;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
7828;eldsucht, wie schaedlich bist du dem menschlichen ;Vergnuegen;! Ohne seine Einwilligung kann ich gleichwohl nich;DRAM_P2_WMD_1742_BookesbeutelRAW.txt;DRAM;P2;WMD;1742;1745;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;menschlich;JA;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
7965;n nach ihrer mir so werthen Gesellschaft, und das ;Vergnuegen; an des Herrn von Rosenecks weisen Gespraechen, so;DRAM_P2_WMD_1743_DieGeistlichenRAW.txt;DRAM;P2;WMD;1743;1745;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
7865;in Wilhelmine. Wahrmund. Finden sie also gar kein ;Vergnuegen; in der Gesellschaft der beyden Herren Geistlichen;DRAM_P2_WMD_1743_DieGeistlichenRAW.txt;DRAM;P2;WMD;1743;1745;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;s;SG;NA;ver
6352;ichtig mit Ihnen. LOTTCHEN. Sie wollen gewiss das ;Vergnuegen; haben, meine Treue zu versuchen und mich zu ersch;DRAM_P2_OMD_1747_SchwesternRAW.txt;DRAM;P2;OMD;1747;1745;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
9487;erthal       Heraus geholfen hat/       Sinkt das ;Vergnuegen;" wieder       Nach einem Stuendlein nieder;       ";DRAM_P2_WOD_1748_HoelleRAW.txt;DRAM;P2;WOD;1748;1745;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
23754;laubet hatte, sich unter einander einige Lust und ;Vergnuegen; zu machen, auch darbey allergnaedigst versprochen;NARR_P2_WMD_1750_TeutscheRAW.txt;NARR;P2;WMD;1750;1755;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
49700;hten so viel Ruhm-volles aufgezeichnet/ hatte das ;Vergnuegen; diese unvergleichliche Prinzessin zum erstenmal a;SERM_P3_OOD_1751_ElisabethaRAW.txt;SERM;P3;OOD;1751;1755;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
49182;e und Heil entgegen. Es laesst sich kein groesser ;Vergnuegen; gedenken, also ein Leben, das in dem Dienste der ;SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;groß;JA;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
49071;den, und uns an den erfreulichen Folgen desselben ;vergnuegen;"; wir finden beydes im Texte. Hier wird das gottse";SERM_P3_OMD_1760_FolgenRAW.txt;SERM;P3;OMD;1760;1765;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
29265;n koennen. Nein, du begreifst nicht, wie sehr das ;Vergnuegen;, das uns der Anblik aller der Thorheiten macht, w;NARR_P3_WOD_1766_AgathonRAW.txt;NARR;P3;WOD;1766;1765;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
29281;rwiederte der schalkhafte Sophist, dass du diesem ;Vergnuegen; bey dem Liebhaber, von dem ich rede, entsagen mus;NARR_P3_WOD_1766_AgathonRAW.txt;NARR;P3;WOD;1766;1765;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
29251;ndlich sind. Ein Frauenzimmer findet allezeit ein ;Vergnuegen; darinn, Begierden einzufloessen, auch wann sie ni;NARR_P3_WOD_1766_AgathonRAW.txt;NARR;P3;WOD;1766;1765;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;u;SG;NA;ver
29280;uenzimmer seyn, um zu begreifen, was das fuer ein ;Vergnuegen;" ist! -- Ich bedaure dich; erwiederte der schalkha";NARR_P3_WOD_1766_AgathonRAW.txt;NARR;P3;WOD;1766;1765;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
9742;bitten, â€“ und ihm sagen lassen, ob er nicht das ;Vergnuegen; haben koennte, die Jungfer auf ein Viertelstuendc;DRAM_P3_NoD_1767_MinnaRAW.txt;DRAM;P3;NoD;1767;1765;1740-1770;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
48006;"iste so heilsame Stille suchen; und selbst an dem ";Vergnuegen;" andrer nicht den entferntesten Antheil nehmen; so";SERM_P3_NoD_1770_GottesdienstRAW.txt;SERM;P3;NoD;1770;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;ver
47963;"oeren; wo alles unsre Begierden anfacht; wo jedes ";Vergnuegen; zur Leidenschaft, und jede Leidenschaft zum Unsin;SERM_P3_NoD_1770_GottesdienstRAW.txt;SERM;P3;NoD;1770;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
48075;n. Wir glauben an der Brust eines Freundes lauter ;Vergnuegen;" einzuathmen; und wir empfangen toedtendes Gift.  ";SERM_P3_NoD_1770_GottesdienstRAW.txt;SERM;P3;NoD;1770;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
47976;ir kein Bedenken mehr tragen, demjenigen, was wir ;Vergnuegen; nennen, jede Pflicht gegen uns selbst und gegen u;SERM_P3_NoD_1770_GottesdienstRAW.txt;SERM;P3;NoD;1770;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;ver
47944;reizet. Wir duerfen die Freude und die sinnlichen ;Vergnuegen; schmecken, denn sonst waeren jene Triebe nicht in;SERM_P3_NoD_1770_GottesdienstRAW.txt;SERM;P3;NoD;1770;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;sinnlich;JA;NEIN;KEIN;NEIN;NA;b;PL;NA;ver
29351;trauern. In den Jahren, wo sie hoffen sollte, das ;Vergnuegen; einer glueklichen Ehe lange zu geniessen, verlohr;NARR_P3_WOD_1771_UsongRAW.txt;NARR;P3;WOD;1771;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;b;SG;NA;ver
29536;willige Befolgung seiner Pflichten, wobey er mehr ;Vergnuegen; fand, als die elenden Kalifen bey ihren Buhlschaf;NARR_P3_WOD_1771_UsongRAW.txt;NARR;P3;WOD;1771;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;s;SG;NA;ver
26213;achen koennen, muessen wir auch noch einander das ;Vergnuegen; rauben, das jedes Herz sich noch manchmal selbst ;NARR_P3_OMD_1774_WertherRAW.txt;NARR;P3;OMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
50974;reunde zu geniessen sucht. Wuerde aber wol dieses ;Vergnuegen; auch alsdann noch unschuldig seyn, wenn man seine;SERM_P3_WMD_1774_GewohnheitRAW.txt;SERM;P3;WMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
50977; und Tanz an und vor sich unschuldig seyn. Dieses ;Vergnuegen; ist aber alsdann nicht mehr unschuldig, sondern h;SERM_P3_WMD_1774_GewohnheitRAW.txt;SERM;P3;WMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
26238;ligkeiten der Welt ersezzen nicht einen Augenblik ;Vergnuegen; an sich selbst, den uns eine neidische Unbehaglic;NARR_P3_OMD_1774_WertherRAW.txt;NARR;P3;OMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
13413;r es nicht zugestehen wuerde, dass es ein solches ;Vergnuegen; gewaehrte, als immer irgend ein vollstaendiges We;HUMA_P3_OMD_1774_RomanRAW.txt;HUMA;P3;OMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;solch;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
51166;k und Tanz auf Sonn- und Festtage ein suendliches ;Vergnuegen; sey. Und was koennte denn etwa zur Vertheidigung ;SERM_P3_WMD_1774_GewohnheitRAW.txt;SERM;P3;WMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;sündlich;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
50971;de seyn. Es ist z. B. ein vollkommen unschuldiges ;Vergnuegen;, das man etwa in einem Spatziergang, oder in eine;SERM_P3_WMD_1774_GewohnheitRAW.txt;SERM;P3;WMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;unschuldig;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
51082;e Munterkeit besizt? Und ob also dieses vermeynte ;Vergnuegen; fuer euch eine Erholung, oder ob es nicht vielmeh;SERM_P3_WMD_1774_GewohnheitRAW.txt;SERM;P3;WMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;vermeint;JA;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
26170;and, und wir finden in der Thaetigkeit ein wahres ;Vergnuegen;. Friederike war sehr aufmerksam, und der junge Me;NARR_P3_OMD_1774_WertherRAW.txt;NARR;P3;OMD;1774;1775;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;wahr;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
50018;oerer und Zeitgenossen, da wusste er kein edleres ;Vergnuegen;, da war fuer ihn keine schmackhaftere Freude, als;SERM_P3_OOD_1782_ErloeserRAW.txt;SERM;P3;OOD;1782;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;edel;JA;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
11529;"ch nicht viel besser; aber ich habe doch noch das ";Vergnuegen;, meinen Pedrillo manchmal zu sehen, obs gleich au;DRAM_P3_OOD_1782_SerailRAW.txt;DRAM;P3;OOD;1782;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
28403;eltere Koerper sich mehr nach Ruhe sehnt, weniger ;Vergnuegen; an dem Herumflattern findet: dann so muss man gew;NARR_P3_WMD_1782_FragmenteRAW.txt;NARR;P3;WMD;1782;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;s;SG;NA;ver
28416;en, und sich dadurch darauf zu bereiten, dass man ;Vergnuegen; an solchen Beschaeftigungen findet, welche alsdan;NARR_P3_WMD_1782_FragmenteRAW.txt;NARR;P3;WMD;1782;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;KEIN;SG;NA;ver
17044;eelen loszureissen, ungeachtet sie nie dasselbige ;Vergnuegen; der Harmonie mit solchen Insecten geniessen koenn;HUMA_P3_WOD_1784_WeibsRAW.txt;HUMA;P3;WOD;1784;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;POSTNOM;NEIN;NA;s;SG;NA;ver
33878;etrachtung des gewissen Vortheils, als ein kurzes ;Vergnuegen;" bestimmen."" Diess war eigentlich eine Nachahmung ";SCIE_P3_OOD_1786_PolizeyRAW.txt;SCIE;P3;OOD;1786;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;kurz;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
27145;, die aus Verbrechen ein Gewerbe machen, die ihre ;Vergnuegen; nach den Opfern berechnen, die sie wuergen, und d;NARR_P3_OOD_1787_AglaisRAW.txt;NARR;P3;OOD;1787;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;PL;NA;ver
27316;"er Ungerechtigkeiten seyn will; dass nur noch das ";Vergnuegen;, zu lieben und wohlzuthun, auf Erden vorhanden is;NARR_P3_OOD_1787_AglaisRAW.txt;NARR;P3;OOD;1787;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
27320;"und wohlzuthun, auf Erden vorhanden ist; dass das ";Vergnuegen;, geliebt zu werden, nur ein Hirngespinnst ist, da;NARR_P3_OOD_1787_AglaisRAW.txt;NARR;P3;OOD;1787;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;b;SG;NA;ver
27059;liebt. Jeder glueckliche Erfolg ist ihm ein neues ;Vergnuegen;"; er feuchtet mit wonnevollen Zaehren das Brod, da";NARR_P3_OOD_1787_AglaisRAW.txt;NARR;P3;OOD;1787;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;neu;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
13119;   11.       Die Frauenzimmer finden ein gewisses ;Vergnuegen; an kleinen Neckereyen, moegen, selbst denen Perso;HUMA_P3_NoD_1788_MenschenRAW.txt;HUMA;P3;NoD;1788;1785;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;gewiss;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
25527;ieten, worin sie ehemals ein ebenso entzueckendes ;Vergnuegen; gefunden hatte.         Die Erzaehlung von der In;NARR_P3_NoD_1790_AntonReiserRAW.txt;NARR;P3;NoD;1790;1795;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;entzückend;JA;NEIN;KEIN;JA;NA;u;SG;NA;ver
49496;iger machen koennte. Wer das nicht thut, wer sein ;Vergnuegen; an Unordnung und Zerruettungen findet, und sie vi;SERM_P3_OMD_1790_UnruhenRAW.txt;SERM;P3;OMD;1790;1795;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;JA;NA;s;SG;NA;ver
25513;eilften Jahre zum erstenmale das unaussprechliche ;Vergnuegen; verbotner Lektuere.         Sein Vater war ein ab;NARR_P3_NoD_1790_AntonReiserRAW.txt;NARR;P3;NoD;1790;1795;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;unaussprechlich;JA;NEIN;POSTNOM;NEIN;NA;b;SG;NA;ver
17518; Naive der Ueberraschung ein wirklich moralisches ;Vergnuegen;, obgleich nicht ueber einen moralischen Gegenstan;HUMA_P3_WOD_1795_DichtungRAW.txt;HUMA;P3;WOD;1795;1795;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;moralisch;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
17529;n, und geniessen also nicht bloss ein moralisches ;Vergnuegen; sondern auch ueber einen moralischen Gegenstand. ;HUMA_P3_WOD_1795_DichtungRAW.txt;HUMA;P3;WOD;1795;1795;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;moralisch;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
14238;wegen der schoenen Kirchbaum-Anpflanzung uns viel ;Vergnuegen; verspricht. Der Fusssteig, welcher rechter Hand v;HUMA_P3_OMD_1798_SondershausenRAW.txt;HUMA;P3;OMD;1798;1795;1770-1800;NA;Vergnügen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;s;SG;NA;ver
27923; man/ wie sie genug gebrannt sind.       4. Glass-;Vergulden; und Mahlen.       Nimm Gummi Arabicum, lege den i;SCIE_P2_OOD_1705_WerckSchulRAW.txt;SCIE;P2;OOD;1705;1705;1680-1710;NA;Vergolden;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;ver
29478;er ist auch dieses richtig, dass ein ordentliches ;Verhalten; im Essen und Trincken der Gesundheit vortraeglich;SCIE_P2_WMD_1744_SelbstArtztRAW.txt;SCIE;P2;WMD;1744;1745;1740-1770;NA;Verhalten;NEIN;NEIN;NEIN;JA;ordentlich;JA;NEIN;KEIN;NEIN;NA;u;SG;NA;ver
49315;en moege, manche Leichtsinnige auf ihr bisheriges ;Verhalten; aufmerksam zu machen, sie dahin zu bringen, dass ;SERM_P3_OMD_1790_UnruhenRAW.txt;SERM;P3;OMD;1790;1795;1770-1800;NA;Verhalten;NEIN;NEIN;NEIN;JA;bisherig;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
1001;echt.  Ich wil den Tod von jhm/ mein ein vnd hoch ;Verlangen;/  Vor meine Missethat als ein Geschenck empfangen;DRAM_P1_OMD_1657_CardenioRAW.txt;DRAM;P1;OMD;1657;1655;1650-1680;NA;Verlangen;NEIN;NEIN;NEIN;JA;hoch;JA;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
3220;ngen: Einen Haufen loser Leut/ All ihr Sinnen und ;Verlangen; Stehet nur auf Blut und Beut Und/ (die Frommen zu;DRAM_P1_WMD_1668_ChristRuehmendesRAW.txt;DRAM;P1;WMD;1668;1665;1650-1680;NA;Verlangen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
37760;en/ wohin wir durch den zeitlichen Tod gehen/ und ;Verlangen; tragen nach dem Ort/ da wir dermaleins ewig zu ha;SERM_P1_OMD_1672_AdventRAW.txt;SERM;P1;OMD;1672;1675;1650-1680;NA;Verlangen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;JA;NA;KEIN;SG;NA;ver
44; und herkommen/ weil denselben zuwissen ich gross ;verlangen; trage. abit. Rat. stat. Das sol mit fleiss gesche;DRAM_P1_NoD_1673_LeonildaRAW.txt;DRAM;P1;NoD;1673;1675;1650-1680;NA;Verlangen;NEIN;NEIN;NEIN;JA;groß;JA;NEIN;KEIN;JA;NA;KEIN;SG;NA;ver
2025;nt. Hoere mich zur Hoeffligkeit in etwas an. Mein ;Verlangen; sehnet sich nach dem Prinzen auss Epirn/ sein Hei;DRAM_P1_OOD_1675_PirrusRAW.txt;DRAM;P1;OOD;1675;1675;1650-1680;NA;Verlangen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;PRENOM;NEIN;NA;s;SG;NA;ver
18904;bald laut bald heimlich gesprochen/ weil ich voll ;Verlangen; und Begierde eine gute Mahlzeit zu essen immer na;NARR_P1_WOD_1682_FeuermaeuerRAW.txt;NARR;P1;WOD;1682;1685;1680-1710;NA;Verlangen;NEIN;NEIN;NEIN;JA;NA;NEIN;NEIN;KEIN;NEIN;NA;KEIN;SG;NA;ver
